run	success	duration	cost	KI__RTG_E50	KI__RTG_base	KI__RTG_gamma	KI__RTG_max_inhibition	KI__RTG_m_fpg	message	x	x0
22	True	45.795841455459595	225.09339613993308	5.9577017379012e-06	8.003014502436455	1.0011533550892333	0.6924388431250864	1.2539628449385953	`xtol` termination condition is satisfied.	"[5.95770174e-06 8.00301450e+00 1.00115336e+00 6.92438843e-01
 1.25396284e+00]"	"[3.08082078e-03 1.10857189e+01 2.09345753e+00 7.69953354e-01
 1.20622869e+00]"
42	True	30.314375162124634	225.1078817239044	6.019858030560092e-06	8.00773738501759	1.0018243890204395	0.694292727316218	1.2632555848601656	`xtol` termination condition is satisfied.	"[6.01985803e-06 8.00773739e+00 1.00182439e+00 6.94292727e-01
 1.26325558e+00]"	"[6.31539091e-05 8.94802219e+00 1.18914222e+00 2.54055471e-01
 1.92054166e+00]"
17	True	57.80015015602112	225.11541699218333	6.3236427718122895e-06	8.000008700464159	1.0067523786370827	0.7005900555480111	1.244073829090867	`xtol` termination condition is satisfied.	"[6.32364277e-06 8.00000870e+00 1.00675238e+00 7.00590056e-01
 1.24407383e+00]"	"[9.21681723e-03 1.10874180e+01 1.23154917e+00 4.66926806e-01
 7.86027534e-01]"
96	True	38.447004556655884	225.12487910152578	5.997640756994757e-06	8.00982166598578	1.001782423672315	0.6936748151424408	1.241166143066851	`xtol` termination condition is satisfied.	"[5.99764076e-06 8.00982167e+00 1.00178242e+00 6.93674815e-01
 1.24116614e+00]"	"[5.24903302e-04 1.29324494e+01 1.08274602e+00 9.37502486e-01
 1.29693521e+00]"
9	True	38.39048457145691	225.2200896090242	6.324775534037222e-06	8.010807823479107	1.00691373369607	0.7024843623104013	1.2638039521750164	`xtol` termination condition is satisfied.	"[6.32477553e-06 8.01080782e+00 1.00691373e+00 7.02484362e-01
 1.26380395e+00]"	"[5.08725325e-03 1.28072492e+01 2.69536619e+00 7.91457431e-01
 9.59692979e-01]"
34	True	47.554293632507324	225.2375637674279	7.145151932641192e-06	8.000001319020756	1.000218773790093	0.7272742827591863	1.253133717279896	`xtol` termination condition is satisfied.	"[7.14515193e-06 8.00000132e+00 1.00021877e+00 7.27274283e-01
 1.25313372e+00]"	[0.01452566 9.677585   1.13541371 0.73210929 0.69883025]
59	True	41.1323766708374	225.26952614766577	5.718742241946995e-06	8.002588629523487	1.00002911127336	0.684604255892314	1.2433769790738642	`xtol` termination condition is satisfied.	"[5.71874224e-06 8.00258863e+00 1.00002911e+00 6.84604256e-01
 1.24337698e+00]"	"[5.71885979e-05 1.00106702e+01 2.42829210e+00 9.07873037e-01
 2.01216756e+00]"
86	True	37.072375774383545	225.2839572455797	5.747356704621098e-06	8.001601858868115	1.0009396893724747	0.6851002134544557	1.2316596802058801	`xtol` termination condition is satisfied.	"[5.74735670e-06 8.00160186e+00 1.00093969e+00 6.85100213e-01
 1.23165968e+00]"	"[1.44879432e-04 9.83266323e+00 1.22579862e+00 8.18054579e-01
 7.40419566e-01]"
38	True	37.45710301399231	225.3115943567818	5.819015028801629e-06	8.001822396367096	1.0029173946578096	0.6879545304867543	1.226732185184267	`xtol` termination condition is satisfied.	"[5.81901503e-06 8.00182240e+00 1.00291739e+00 6.87954530e-01
 1.22673219e+00]"	"[7.54593175e-04 9.00356141e+00 1.71639594e+00 9.15155932e-01
 3.23073557e-01]"
71	True	44.05381536483765	225.34142543624898	5.793202623349055e-06	8.004199439027024	1.0002849404043987	0.6897059222392071	1.27839679064347	`xtol` termination condition is satisfied.	"[5.79320262e-06 8.00419944e+00 1.00028494e+00 6.89705922e-01
 1.27839679e+00]"	"[4.49259802e-03 1.20765469e+01 2.68993184e+00 8.35477138e-01
 2.05285621e-01]"
36	True	51.25515341758728	225.36644152496172	6.2711717616379985e-06	8.002555057982873	1.0104486607400647	0.699413042292848	1.2589938383495407	`xtol` termination condition is satisfied.	"[6.27117176e-06 8.00255506e+00 1.01044866e+00 6.99413042e-01
 1.25899384e+00]"	[0.06302224 8.64346776 2.18720673 0.25425347 0.20564409]
77	True	41.098095178604126	225.42412650700834	5.649962021496228e-06	8.000368692840786	1.00076630216548	0.6818799349057125	1.2352987061606606	`xtol` termination condition is satisfied.	"[5.64996202e-06 8.00036869e+00 1.00076630e+00 6.81879935e-01
 1.23529871e+00]"	"[8.15036405e-04 1.36160024e+01 3.52672937e+00 5.81131614e-01
 1.30859377e+00]"
13	True	50.4689507484436	225.51056489164299	7.3573183850713235e-06	8.000765988651601	1.000451940718259	0.7323856989328078	1.3507904949586496	`xtol` termination condition is satisfied.	"[7.35731839e-06 8.00076599e+00 1.00045194e+00 7.32385699e-01
 1.35079049e+00]"	"[3.41616328e-04 9.98777240e+00 3.25291953e+00 8.41307791e-01
 1.80170233e+00]"
30	True	55.65531015396118	225.56067879356206	7.012125789651659e-06	8.00343289822215	1.0094525232303881	0.7192841601935068	1.2874340517217664	`xtol` termination condition is satisfied.	"[7.01212579e-06 8.00343290e+00 1.00945252e+00 7.19284160e-01
 1.28743405e+00]"	"[7.97573179e-05 1.31223956e+01 3.44729208e+00 5.62734765e-01
 2.29816851e+00]"
98	True	47.85301160812378	225.57234241896978	5.7633271833598945e-06	8.000000000002066	1.0081949727615391	0.6845112260073167	1.2305797211468537	`xtol` termination condition is satisfied.	"[5.76332718e-06 8.00000000e+00 1.00819497e+00 6.84511226e-01
 1.23057972e+00]"	"[7.46680327e-03 8.69999387e+00 4.18086824e+00 4.56062897e-01
 4.26025162e-01]"
97	True	133.77567839622498	225.63306847154718	6.537324541079488e-06	8.000000000000243	1.0171461677714635	0.7056191997229991	1.225031882023736	`xtol` termination condition is satisfied.	"[6.53732454e-06 8.00000000e+00 1.01714617e+00 7.05619200e-01
 1.22503188e+00]"	[0.06173758 9.28207617 3.1257426  0.27044186 0.21380896]
28	True	50.112788915634155	225.64117910008375	5.7393486691014725e-06	8.000019422212214	1.0078439425993437	0.6830262817214766	1.2317637049156995	`xtol` termination condition is satisfied.	"[5.73934867e-06 8.00001942e+00 1.00784394e+00 6.83026282e-01
 1.23176370e+00]"	"[3.78128449e-03 1.28295277e+01 3.78464495e+00 9.91685078e-01
 4.37772955e-01]"
20	True	38.23641061782837	225.65428312865532	5.644594342714981e-06	8.008764293702884	1.0041156854846223	0.6817606881349758	1.2258881813807676	`xtol` termination condition is satisfied.	"[5.64459434e-06 8.00876429e+00 1.00411569e+00 6.81760688e-01
 1.22588818e+00]"	"[2.03396611e-04 8.50183363e+00 2.69537506e+00 5.65800228e-01
 2.38935996e+00]"
93	True	47.42377972602844	225.77670165526996	7.470169732109517e-06	8.006437501111483	1.0002633784415649	0.7338053164795714	1.3645009828588939	`xtol` termination condition is satisfied.	"[7.47016973e-06 8.00643750e+00 1.00026338e+00 7.33805316e-01
 1.36450098e+00]"	"[7.53408123e-05 1.33438357e+01 2.47220750e+00 8.29619835e-01
 2.34630641e+00]"
7	True	38.16510367393494	225.91614781943616	5.532638239703965e-06	8.055638538892733	1.0007346779238255	0.6847341951822317	1.2684082950582893	`xtol` termination condition is satisfied.	"[5.53263824e-06 8.05563854e+00 1.00073468e+00 6.84734195e-01
 1.26840830e+00]"	"[4.71251916e-05 1.33256077e+01 1.14952905e+00 9.44228461e-01
 1.10767184e+00]"
45	True	34.53675580024719	225.93557407353558	6.689391664173461e-06	8.029515867514732	1.0033101116680623	0.7192250694165016	1.4865786276008548	`xtol` termination condition is satisfied.	"[6.68939166e-06 8.02951587e+00 1.00331011e+00 7.19225069e-01
 1.48657863e+00]"	"[1.30615896e-04 1.09412584e+01 2.83454479e+00 5.79995771e-01
 9.64030056e-01]"
70	True	62.40504837036133	226.16234800816972	7.697200691314349e-06	8.000000000017199	1.0028150531391153	0.7373445099788526	1.2606998027512204	`xtol` termination condition is satisfied.	"[7.69720069e-06 8.00000000e+00 1.00281505e+00 7.37344510e-01
 1.26069980e+00]"	[ 0.02504142 12.98004553  1.99146664  0.64852048  0.88498727]
58	True	30.653305292129517	226.23699189822736	5.252774204085951e-06	8.001007741654707	1.0009674301548064	0.6713424896183472	1.220298074980398	`xtol` termination condition is satisfied.	"[5.25277420e-06 8.00100774e+00 1.00096743e+00 6.71342490e-01
 1.22029807e+00]"	"[8.59391799e-06 9.11915286e+00 1.90574888e+00 8.47716857e-01
 3.73219396e-01]"
4	True	75.23777484893799	226.843468480432	6.4017860705079935e-06	8.000000003161874	1.04111446757925	0.6985615246875928	1.2148160059404791	`xtol` termination condition is satisfied.	"[6.40178607e-06 8.00000000e+00 1.04111447e+00 6.98561525e-01
 1.21481601e+00]"	"[1.83874579e-03 8.08307786e+00 2.25251678e+00 7.20665750e-01
 5.34120799e-01]"
14	True	63.898985147476196	226.94647580342536	6.239576492533359e-06	8.000000000214856	1.0307274683044616	0.697937082040958	1.4801714530550645	`xtol` termination condition is satisfied.	"[6.23957649e-06 8.00000000e+00 1.03072747e+00 6.97937082e-01
 1.48017145e+00]"	[0.06214992 8.69713833 1.68134375 0.55158289 0.39167642]
39	True	40.93739628791809	226.96401492260645	4.989848604104622e-06	8.02070661449885	1.0005640087962018	0.6628307419215318	1.184819828818368	`xtol` termination condition is satisfied.	"[4.98984860e-06 8.02070661e+00 1.00056401e+00 6.62830742e-01
 1.18481983e+00]"	"[1.61873033e-04 1.38396913e+01 2.85351357e+00 3.83549230e-01
 1.39806268e+00]"
90	True	34.371506214141846	227.56484735258493	4.917745007463905e-06	8.087806849085263	1.0012760375262524	0.6637811508804	1.227163417923638	`xtol` termination condition is satisfied.	"[4.91774501e-06 8.08780685e+00 1.00127604e+00 6.63781151e-01
 1.22716342e+00]"	"[1.00046312e-03 1.14429866e+01 2.19188436e+00 7.03905142e-01
 3.26138381e-01]"
43	True	57.020915031433105	228.12824232390807	6.077115190490674e-06	8.002112432274405	1.064273724089448	0.6864398752739089	1.267522170703485	`xtol` termination condition is satisfied.	"[6.07711519e-06 8.00211243e+00 1.06427372e+00 6.86439875e-01
 1.26752217e+00]"	"[2.01652159e-03 9.86589969e+00 1.03284557e+00 6.60540216e-01
 1.57677629e+00]"
5	True	37.645031213760376	229.21681280983597	4.522913190092424e-06	8.137510288949311	1.0090956519949863	0.6566286210671641	1.14708820408372	`xtol` termination condition is satisfied.	"[4.52291319e-06 8.13751029e+00 1.00909565e+00 6.56628621e-01
 1.14708820e+00]"	"[8.23629834e-06 9.67195058e+00 3.12046716e+00 2.51781978e-01
 4.23991803e-01]"
16	True	43.64663767814636	229.24464726550454	4.3640351827599664e-06	8.030548784881727	1.000865021823312	0.6437393338234267	1.1924060885290615	`xtol` termination condition is satisfied.	"[4.36403518e-06 8.03054878e+00 1.00086502e+00 6.43739334e-01
 1.19240609e+00]"	"[5.37237538e-05 1.13524325e+01 4.06546379e+00 2.69710483e-01
 1.31495930e+00]"
55	True	42.5734498500824	229.7290234777252	4.25368769076709e-06	8.108752399249578	1.0003599241552306	0.6483925127831841	1.1725490825647065	`xtol` termination condition is satisfied.	"[4.25368769e-06 8.10875240e+00 1.00035992e+00 6.48392513e-01
 1.17254908e+00]"	"[9.00257989e-04 9.82669098e+00 1.18298268e+00 2.19082399e-01
 1.29437994e+00]"
65	True	30.78966736793518	229.75028168374544	4.27510303502586e-06	8.16975220121987	1.0014728385003868	0.6531001824366095	1.236923165058276	`xtol` termination condition is satisfied.	"[4.27510304e-06 8.16975220e+00 1.00147284e+00 6.53100182e-01
 1.23692317e+00]"	"[3.78595905e-06 8.56335663e+00 3.03402039e+00 4.80598149e-01
 9.30166348e-01]"
31	True	33.75083255767822	230.1900507815297	4.257523871003355e-06	8.190733125776191	1.008593648330517	0.6557083795954258	1.2716049996826393	`xtol` termination condition is satisfied.	"[4.25752387e-06 8.19073313e+00 1.00859365e+00 6.55708380e-01
 1.27160500e+00]"	"[1.73756339e-05 1.08062740e+01 1.54371180e+00 6.99809150e-01
 4.20282624e-01]"
54	True	40.11952447891235	230.29423019913554	4.162769764903922e-06	8.001635184504151	1.006742253084159	0.6361694848637695	1.1837296140204923	`xtol` termination condition is satisfied.	"[4.16276976e-06 8.00163518e+00 1.00674225e+00 6.36169485e-01
 1.18372961e+00]"	"[2.84359029e-04 1.28723975e+01 3.66412267e+00 3.12566257e-01
 1.71758057e+00]"
95	True	84.57210302352905	230.72046922702202	8.485813689765627e-06	8.000000000006319	1.008666939045695	0.7665396820077632	1.7173331839342294	`xtol` termination condition is satisfied.	"[8.48581369e-06 8.00000000e+00 1.00866694e+00 7.66539682e-01
 1.71733318e+00]"	[ 0.01535201 10.05155518  2.735153    0.36719143  0.47177545]
12	True	46.40065121650696	232.6380285729774	3.620518280405706e-06	8.418444242022522	1.0008506583370371	0.6512172622484628	1.2326175478451646	`xtol` termination condition is satisfied.	"[3.62051828e-06 8.41844424e+00 1.00085066e+00 6.51217262e-01
 1.23261755e+00]"	"[1.75096222e-03 1.04822717e+01 2.95956876e+00 4.05370335e-01
 1.55206646e+00]"
29	True	26.95670437812805	232.89036603089826	3.996162778114718e-06	8.463710255965186	1.0322638938432789	0.662647536183849	1.281043304867984	`xtol` termination condition is satisfied.	"[3.99616278e-06 8.46371026e+00 1.03226389e+00 6.62647536e-01
 1.28104330e+00]"	"[1.17919530e-05 1.12744346e+01 3.50264568e+00 6.69554081e-01
 1.62021816e+00]"
10	True	55.274983167648315	233.24972881670521	9.434487242461862e-06	8.000000001037629	1.0013501739581143	0.7796390957392267	1.6228577591824267	`xtol` termination condition is satisfied.	"[9.43448724e-06 8.00000000e+00 1.00135017e+00 7.79639096e-01
 1.62285776e+00]"	[ 0.01464742 13.62439134  1.95247461  0.6201255   0.67293606]
76	True	30.29718041419983	233.51004859052685	3.7133951508093542e-06	8.17171698307848	1.0283732328637643	0.6326455234526516	1.1895083911446924	`xtol` termination condition is satisfied.	"[3.71339515e-06 8.17171698e+00 1.02837323e+00 6.32645523e-01
 1.18950839e+00]"	"[3.68565543e-05 1.15707895e+01 2.58494053e+00 3.44700836e-01
 6.50519989e-01]"
15	True	33.72048211097717	233.7134953470499	3.858291188963458e-06	8.03564894658078	1.0469493702194943	0.6233793401861802	1.1447604644416027	`xtol` termination condition is satisfied.	"[3.85829119e-06 8.03564895e+00 1.04694937e+00 6.23379340e-01
 1.14476046e+00]"	"[1.78267452e-04 9.04347537e+00 2.38299441e+00 2.93283826e-01
 5.85253714e-01]"
3	True	50.95050382614136	233.87248758539525	4.063931907787029e-06	8.19964384113208	1.0645385562252276	0.6400785059534533	1.1332828552442527	`xtol` termination condition is satisfied.	"[4.06393191e-06 8.19964384e+00 1.06453856e+00 6.40078506e-01
 1.13328286e+00]"	[ 0.0113542  10.80415029  1.18212264  0.21041865  0.62002044]
57	True	29.63564705848694	234.34178543796128	3.765173612875716e-06	8.55016631139749	1.038813835772416	0.6603587269913956	1.3395759528450117	`xtol` termination condition is satisfied.	"[3.76517361e-06 8.55016631e+00 1.03881384e+00 6.60358727e-01
 1.33957595e+00]"	"[2.36344049e-05 1.13525034e+01 1.07114449e+00 6.29291159e-01
 6.91758365e-01]"
8	True	41.79938459396362	234.5092443069264	3.2450255861295623e-06	8.342161247633614	1.0012553376577291	0.6334390419581997	1.185130452948036	`xtol` termination condition is satisfied.	"[3.24502559e-06 8.34216125e+00 1.00125534e+00 6.33439042e-01
 1.18513045e+00]"	"[5.30777121e-04 8.60027203e+00 1.66772732e+00 4.62178000e-01
 1.94515318e+00]"
75	True	23.6119122505188	234.77716526205444	3.6721201722641204e-06	8.148911135231764	1.033155634632256	0.632869561449645	1.4514336259567278	`xtol` termination condition is satisfied.	"[3.67212017e-06 8.14891114e+00 1.03315563e+00 6.32869561e-01
 1.45143363e+00]"	"[1.48113634e-04 8.73504794e+00 1.03587147e+00 2.17090862e-01
 4.95496807e-01]"
68	True	34.03994703292847	235.0587564439255	3.138389756076039e-06	8.57720414808303	1.0004771312502017	0.645244111463756	1.223818301343823	`xtol` termination condition is satisfied.	"[3.13838976e-06 8.57720415e+00 1.00047713e+00 6.45244111e-01
 1.22381830e+00]"	"[1.90335929e-06 1.13260753e+01 1.23561344e+00 3.77462133e-01
 1.16429376e+00]"
19	True	24.735634088516235	235.3526187513183	3.1276861706031376e-06	8.51794533280486	1.0013126322074686	0.6422902921157191	1.3646465531029188	`xtol` termination condition is satisfied.	"[3.12768617e-06 8.51794533e+00 1.00131263e+00 6.42290292e-01
 1.36464655e+00]"	"[2.77701893e-06 8.32032184e+00 1.50607282e+00 3.69713496e-01
 2.44083134e+00]"
87	True	39.511711835861206	236.14812465238901	3.142746164367519e-06	8.13438758389047	1.0041013464349318	0.6153164950943351	1.3629276175550715	`xtol` termination condition is satisfied.	"[3.14274616e-06 8.13438758e+00 1.00410135e+00 6.15316495e-01
 1.36292762e+00]"	[0.02743888 9.28519703 1.40372019 0.26743119 2.71586422]
24	True	27.198075532913208	236.40641759135303	3.193709856669308e-06	8.872920891559886	1.024042523789407	0.6655669271146669	1.3241211004647147	`xtol` termination condition is satisfied.	"[3.19370986e-06 8.87292089e+00 1.02404252e+00 6.65566927e-01
 1.32412110e+00]"	"[3.38056229e-05 1.00738495e+01 1.59220938e+00 4.71747647e-01
 7.76257049e-01]"
32	True	32.55865406990051	236.91351680915298	2.8553420750214412e-06	8.694284416005654	1.0043300341285069	0.6413411466959792	1.2210346222986008	`xtol` termination condition is satisfied.	"[2.85534208e-06 8.69428442e+00 1.00433003e+00 6.41341147e-01
 1.22103462e+00]"	"[1.94761709e-03 1.19523442e+01 3.77468944e+00 2.07355942e-01
 4.53568816e-01]"
82	True	44.748257875442505	236.93760341769644	2.962175598497241e-06	9.328107721850495	1.0034443149537606	0.6845371498053154	1.376280491986255	`xtol` termination condition is satisfied.	"[2.96217560e-06 9.32810772e+00 1.00344431e+00 6.84537150e-01
 1.37628049e+00]"	"[2.02719094e-06 1.36832343e+01 1.77582030e+00 5.43220984e-01
 1.10189345e+00]"
64	True	32.5154914855957	237.75609198816147	2.811237070830678e-06	9.35874937683	1.005918038872411	0.6804382238257323	1.3686559484136178	`xtol` termination condition is satisfied.	"[2.81123707e-06 9.35874938e+00 1.00591804e+00 6.80438224e-01
 1.36865595e+00]"	"[3.70031121e-04 9.39469669e+00 1.90365398e+00 3.09507730e-01
 2.92076150e-01]"
69	True	47.48643398284912	238.262230840103	3.0141622309565953e-06	8.674521197464555	1.0456722431711205	0.6412601712976252	1.191062027089264	`xtol` termination condition is satisfied.	"[3.01416223e-06 8.67452120e+00 1.04567224e+00 6.41260171e-01
 1.19106203e+00]"	[ 0.01581487 11.97288528  1.61339077  0.25562048  0.38533818]
2	True	39.64535403251648	238.461374327892	3.6040607944732367e-06	8.48170308988471	1.0905881896597347	0.6448296418153369	1.493737640794863	`xtol` termination condition is satisfied.	"[3.60406079e-06 8.48170309e+00 1.09058819e+00 6.44829642e-01
 1.49373764e+00]"	"[1.14033492e-04 1.23498562e+01 4.07847998e+00 3.30220240e-01
 2.43891049e+00]"
72	True	35.18101620674133	238.55525814253988	3.1339577952420578e-06	8.515832856358694	1.0633048041511457	0.6321764811074293	1.1599613415364227	`xtol` termination condition is satisfied.	"[3.13395780e-06 8.51583286e+00 1.06330480e+00 6.32176481e-01
 1.15996134e+00]"	[0.07619109 9.32718593 1.26330835 0.27613745 0.39148032]
74	True	28.786810398101807	238.58110228540002	2.6435460691027243e-06	8.358627992597915	1.0017260157017474	0.6134755497452331	1.1735149953347153	`xtol` termination condition is satisfied.	"[2.64354607e-06 8.35862799e+00 1.00172602e+00 6.13475550e-01
 1.17351500e+00]"	"[5.93797093e-06 8.09274533e+00 4.90649452e+00 4.88389893e-01
 2.14710627e+00]"
83	True	26.885802507400513	238.64177851979906	3.0445293496244868e-06	8.851894399438908	1.038426153983512	0.6541064069026518	1.009311780016199	`xtol` termination condition is satisfied.	"[3.04452935e-06 8.85189440e+00 1.03842615e+00 6.54106407e-01
 1.00931178e+00]"	"[9.76715831e-03 1.29714188e+01 2.37135980e+00 6.79179402e-01
 1.55838705e+00]"
46	True	34.0269296169281	238.71252460356362	2.6825122916047023e-06	9.764591443297807	1.0004356943156532	0.697079434672241	1.380540610149707	`xtol` termination condition is satisfied.	"[2.68251229e-06 9.76459144e+00 1.00043569e+00 6.97079435e-01
 1.38054061e+00]"	"[3.26985729e-06 1.20319970e+01 2.34167817e+00 7.27230111e-01
 7.58329471e-01]"
62	True	31.134578466415405	239.07221400309132	2.653875318612994e-06	9.694902157479405	1.0055326303243686	0.6928709373148039	1.5332804936110411	`xtol` termination condition is satisfied.	"[2.65387532e-06 9.69490216e+00 1.00553263e+00 6.92870937e-01
 1.53328049e+00]"	"[1.00149644e-05 1.36683112e+01 1.76315242e+00 6.47893245e-01
 1.85290455e+00]"
35	True	43.865808725357056	239.33930407681217	2.5682563400157756e-06	8.555406465453872	1.0087874392324676	0.6224104657547289	1.0837008173429086	`xtol` termination condition is satisfied.	"[2.56825634e-06 8.55540647e+00 1.00878744e+00 6.22410466e-01
 1.08370082e+00]"	"[6.39868785e-06 1.12223509e+01 2.51430167e+00 3.50554178e-01
 9.93755695e-01]"
1	True	37.595394134521484	240.8610142447087	2.192417827403585e-06	9.899932476859831	1.0005300871083613	0.6859084010689468	1.399809585567286	`xtol` termination condition is satisfied.	"[2.19241783e-06 9.89993248e+00 1.00053009e+00 6.85908401e-01
 1.39980959e+00]"	"[1.07716561e-05 9.13499385e+00 1.44295906e+00 4.28378624e-01
 2.71942155e-01]"
23	True	51.82960367202759	241.98233119816427	2.1652535472740922e-06	9.619366385284684	1.0133023009153481	0.6695783281989683	1.5664251167760284	`xtol` termination condition is satisfied.	"[2.16525355e-06 9.61936639e+00 1.01330230e+00 6.69578328e-01
 1.56642512e+00]"	[0.02749544 9.49140801 1.87301204 0.43218916 0.28457168]
85	True	30.404138565063477	241.99857460542398	2.4254480368792874e-06	9.942829595805604	1.0337774868221998	0.6912975273679492	1.4965491152791466	`xtol` termination condition is satisfied.	"[2.42544804e-06 9.94282960e+00 1.03377749e+00 6.91297527e-01
 1.49654912e+00]"	"[1.32524848e-05 1.07564145e+01 1.11440171e+00 4.75923406e-01
 3.80081385e-01]"
94	True	24.37316870689392	242.711131213949	2.423293662127699e-06	9.583398572080968	1.0543693834199779	0.6705328304695996	1.2548393079590257	`xtol` termination condition is satisfied.	"[2.42329366e-06 9.58339857e+00 1.05436938e+00 6.70532830e-01
 1.25483931e+00]"	"[5.26259923e-06 1.08830976e+01 1.19796215e+00 5.37181912e-01
 1.42665700e+00]"
78	True	69.99030590057373	243.90995276878206	2.0320513429625393e-06	8.795835416439525	1.0185952199548476	0.6169981080124248	1.2263472982600396	`xtol` termination condition is satisfied.	"[2.03205134e-06 8.79583542e+00 1.01859522e+00 6.16998108e-01
 1.22634730e+00]"	"[2.19196714e-03 1.06677039e+01 1.46049718e+00 3.87865415e-01
 2.29321422e+00]"
63	True	39.424596309661865	244.21688911514818	2.190289384446349e-06	9.875730672000145	1.0556866852618367	0.6754918920385551	1.3148484072593827	`xtol` termination condition is satisfied.	"[2.19028938e-06 9.87573067e+00 1.05568669e+00 6.75491892e-01
 1.31484841e+00]"	"[5.77995282e-05 1.01198288e+01 2.46726764e+00 2.06485465e-01
 5.37142387e-01]"
91	True	29.562759160995483	244.52219749155722	2.763721493450748e-06	8.342045934534703	1.0241379113975406	0.6092073933565437	0.5006208218258632	`xtol` termination condition is satisfied.	"[2.76372149e-06 8.34204593e+00 1.02413791e+00 6.09207393e-01
 5.00620822e-01]"	"[2.59547873e-04 9.77240991e+00 1.77200044e+00 3.00187552e-01
 8.85622426e-01]"
11	True	31.736533880233765	244.55120369247993	1.6692960559355202e-06	11.05223428050919	1.0015167944257968	0.711144859780259	1.4920928659831616	`xtol` termination condition is satisfied.	"[1.66929606e-06 1.10522343e+01 1.00151679e+00 7.11144860e-01
 1.49209287e+00]"	"[4.60623358e-06 1.27000416e+01 1.07366063e+00 9.27960415e-01
 2.00597234e-01]"
