run	success	duration	cost	KI__RTG_E50	KI__RTG_base	KI__RTG_delta	KI__RTG_max_inhibition	KI__RTG_m_fpg	message	x	x0
97	True	91.34581112861633	240.8759855955451	8.924141551140781e-06	8.50665456982142	7.016570504397692	0.2016159310438861	0.6655595520947791	`xtol` termination condition is satisfied.	"[8.92414155e-06 8.50665457e+00 7.01657050e+00 2.01615931e-01
 6.65559552e-01]"	[0.06173758 9.28207617 9.64046103 0.27044186 0.21380896]
29	True	94.46475386619568	241.21548936246882	2.5261237789772693e-06	10.049573610813084	7.147769405807519	0.6695540812187828	0.5827568147225194	`xtol` termination condition is satisfied.	"[2.52612378e-06 1.00495736e+01 7.14776941e+00 6.69554081e-01
 5.82756815e-01]"	"[1.17919530e-05 1.12744346e+01 9.95366648e+00 6.69554081e-01
 1.62021816e+00]"
17	True	55.70182180404663	241.50783035601125	1.1457848557262155e-05	8.121428564231083	7.000506554894675	0.6185840431481017	0.712058546839517	`xtol` termination condition is satisfied.	"[1.14578486e-05 8.12142856e+00 7.00050655e+00 6.18584043e-01
 7.12058547e-01]"	"[9.21681723e-03 1.10874180e+01 7.42164166e+00 4.66926806e-01
 7.86027534e-01]"
31	True	44.44756197929382	241.64438415253636	7.337958344118547e-06	8.812493326461615	7.048972164345324	0.6998091495879587	0.4947955135664382	`xtol` termination condition is satisfied.	"[7.33795834e-06 8.81249333e+00 7.04897216e+00 6.99809150e-01
 4.94795514e-01]"	"[1.73756339e-05 1.08062740e+01 7.90776719e+00 6.99809150e-01
 4.20282624e-01]"
66	True	74.78808379173279	241.69881998244784	9.991848219043877e-06	8.361475283590737	7.015837647174267	0.7612163272067833	0.6471527838506101	`xtol` termination condition is satisfied.	"[9.99184822e-06 8.36147528e+00 7.01583765e+00 7.61216327e-01
 6.47152784e-01]"	[ 0.06842197 11.15936692  7.03016487  0.40716012  0.20213856]
38	True	35.55613923072815	241.7981837384056	1.0860203494626436e-05	8.197812191879013	7.017909035858459	0.2016159310438861	0.654341618736069	`xtol` termination condition is satisfied.	"[1.08602035e-05 8.19781219e+00 7.01790904e+00 2.01615931e-01
 6.54341619e-01]"	"[7.54593175e-04 9.00356141e+00 8.14679221e+00 9.15155932e-01
 3.23073557e-01]"
79	True	92.85139751434326	241.96728989578725	2.936416828569586e-06	10.214923538319455	7.51926443050427	0.20161593104388614	0.6534096410653377	`xtol` termination condition is satisfied.	"[2.93641683e-06 1.02149235e+01 7.51926443e+00 2.01615931e-01
 6.53409641e-01]"	"[1.11231702e-06 9.70388208e+00 1.03824087e+01 9.73105298e-01
 3.40347416e-01]"
35	True	53.4622368812561	242.09448191315641	2.3989618486788515e-06	10.275508911470796	7.360612676739159	0.9919851023898786	0.548258076359195	`xtol` termination condition is satisfied.	"[2.39896185e-06 1.02755089e+01 7.36061268e+00 9.91985102e-01
 5.48258076e-01]"	"[6.39868785e-06 1.12223509e+01 9.06878101e+00 3.50554178e-01
 9.93755695e-01]"
70	True	69.29986429214478	242.12879816367575	1.2028542180271193e-05	8.076211206784226	7.022075146685714	0.20161593104388614	0.6398280564964542	`xtol` termination condition is satisfied.	"[1.20285422e-05 8.07621121e+00 7.02207515e+00 2.01615931e-01
 6.39828056e-01]"	[ 0.02504142 12.98004553  8.49407408  0.64852048  0.88498727]
64	True	49.57136058807373	242.32588438397448	1.1847168048233239e-05	8.066534753043246	7.000197341375596	0.20567872641721835	0.8061289379408001	`xtol` termination condition is satisfied.	"[1.18471680e-05 8.06653475e+00 7.00019734e+00 2.05678726e-01
 8.06128938e-01]"	"[3.70031121e-04 9.39469669e+00 8.38717879e+00 3.09507730e-01
 2.92076150e-01]"
14	True	54.33262491226196	242.35558028981148	1.2030737841760558e-05	8.031329344367242	7.000118468845099	0.7355798266545062	0.8086708068750744	`xtol` termination condition is satisfied.	"[1.20307378e-05 8.03132934e+00 7.00011847e+00 7.35579827e-01
 8.08670807e-01]"	[0.06214992 8.69713833 8.09972166 0.55158289 0.39167642]
24	True	40.015066623687744	242.38947523050214	1.1056774137466156e-05	8.1840125775843	7.006977624811046	0.20161593104388614	0.7969954691844973	`xtol` termination condition is satisfied.	"[1.10567741e-05 8.18401258e+00 7.00697762e+00 2.01615931e-01
 7.96995469e-01]"	"[3.38056229e-05 1.00738495e+01 7.97676114e+00 4.71747647e-01
 7.76257049e-01]"
15	True	42.61677885055542	242.4267533907422	1.266924720586439e-05	8.025383076129778	7.00047083304713	0.2932838260827483	0.580150943971262	`xtol` termination condition is satisfied.	"[1.26692472e-05 8.02538308e+00 7.00047083e+00 2.93283826e-01
 5.80150944e-01]"	"[1.78267452e-04 9.04347537e+00 8.93320011e+00 2.93283826e-01
 5.85253714e-01]"
16	True	28.193402767181396	242.6250567218266	1.181614491127633e-05	8.116131703836249	7.050807560493724	0.2697104830224455	0.6652221988212704	`xtol` termination condition is satisfied.	"[1.18161449e-05 8.11613170e+00 7.05080756e+00 2.69710483e-01
 6.65222199e-01]"	"[5.37237538e-05 1.13524325e+01 1.03790345e+01 2.69710483e-01
 1.31495930e+00]"
28	True	41.219812870025635	242.6364125068468	1.0245546263869103e-05	8.31029732494177	7.006874456953515	0.9916850780670403	0.5369827424198942	`xtol` termination condition is satisfied.	"[1.02455463e-05 8.31029732e+00 7.00687446e+00 9.91685078e-01
 5.36982742e-01]"	"[3.78128449e-03 1.28295277e+01 1.01724892e+01 9.91685078e-01
 4.37772955e-01]"
22	True	48.68131375312805	242.69722920746244	1.0701363062793779e-05	8.202050092661212	7.004518203072746	0.7699533544919661	0.833726285949952	`xtol` termination condition is satisfied.	"[1.07013631e-05 8.20205009e+00 7.00451820e+00 7.69953354e-01
 8.33726286e-01]"	"[3.08082078e-03 1.10857189e+01 8.61405522e+00 7.69953354e-01
 1.20622869e+00]"
34	True	43.152045488357544	242.7937104118665	1.2798712630556091e-05	8.000212659886296	7.042640984140104	0.7321092925841661	0.7534336587678448	`xtol` termination condition is satisfied.	"[1.27987126e-05 8.00021266e+00 7.04264098e+00 7.32109293e-01
 7.53433659e-01]"	[0.01452566 9.677585   7.25416123 0.73210929 0.69883025]
49	True	70.92484760284424	242.82317344727733	8.223067065053573e-06	8.57675927667463	7.0041466157308765	0.9419094785287293	0.8788828734811517	`xtol` termination condition is satisfied.	"[8.22306707e-06 8.57675928e+00 7.00414662e+00 9.41909479e-01
 8.78882873e-01]"	"[1.23137947e-05 8.18596602e+00 8.23163267e+00 9.41909479e-01
 2.97249116e-01]"
52	True	52.387484073638916	242.94554531572362	1.1492228587602661e-05	8.173419526214373	7.058338445091596	0.5027739610802724	0.7164075666187997	`xtol` termination condition is satisfied.	"[1.14922286e-05 8.17341953e+00 7.05833845e+00 5.02773961e-01
 7.16407567e-01]"	[ 0.06023476  8.4755155  10.97836859  0.50277396  0.26523993]
95	True	58.15408539772034	242.9821769610141	1.1769375002313709e-05	8.132446860304313	7.062646154766903	0.3671914308020764	0.6641965113968905	`xtol` termination condition is satisfied.	"[1.17693750e-05 8.13244686e+00 7.06264615e+00 3.67191431e-01
 6.64196511e-01]"	[ 0.01535201 10.05155518  9.28575887  0.36719143  0.47177545]
27	True	55.27702593803406	243.2611296709633	1.2416403524261566e-05	8.058310408463301	7.073923212895246	0.21659697340235368	0.7016744968490749	`xtol` termination condition is satisfied.	"[1.24164035e-05 8.05831041e+00 7.07392321e+00 2.16596973e-01
 7.01674497e-01]"	"[5.37599219e-04 9.45521363e+00 7.15478812e+00 2.16596973e-01
 2.60860655e-01]"
68	True	78.43866515159607	243.40972648897574	2.2961918249626044e-06	10.26532675578066	7.3163827346566075	0.37746213322354966	0.6763623622228965	`xtol` termination condition is satisfied.	"[2.29619182e-06 1.02653268e+01 7.31638273e+00 3.77462133e-01
 6.76362362e-01]"	"[1.90335929e-06 1.13260753e+01 7.42851182e+00 3.77462133e-01
 1.16429376e+00]"
0	True	62.85409879684448	243.47036342409996	1.9456374829453805e-06	10.16218833465065	7.004120746456709	0.9919851023898784	0.4653743198617433	`xtol` termination condition is satisfied.	"[1.94563748e-06 1.01621883e+01 7.00412075e+00 9.91985102e-01
 4.65374320e-01]"	"[1.35139614e-06 1.03326500e+01 1.08941693e+01 3.14729536e-01
 1.33673747e+00]"
53	True	47.50541806221008	243.53252540903674	1.040700946555614e-05	8.323201549608005	7.021232038140195	0.3750032556478609	0.5200988760729642	`xtol` termination condition is satisfied.	"[1.04070095e-05 8.32320155e+00 7.02123204e+00 3.75003256e-01
 5.20098876e-01]"	"[5.35342326e-03 1.22312279e+01 9.78774388e+00 3.75003256e-01
 5.63114153e-01]"
46	True	60.93950033187866	243.69484372868922	2.5883428146472983e-06	10.48790834117145	7.705504540091731	0.7272301109508688	0.6848613597280503	`xtol` termination condition is satisfied.	"[2.58834281e-06 1.04879083e+01 7.70550454e+00 7.27230111e-01
 6.84861360e-01]"	"[3.26985729e-06 1.20319970e+01 8.88942966e+00 7.27230111e-01
 7.58329471e-01]"
11	True	43.98290181159973	243.85194337577948	3.4046655501898743e-06	9.932606554607966	7.340956774653451	0.9279604146153125	0.8373358728110809	`xtol` termination condition is satisfied.	"[3.40466555e-06 9.93260655e+00 7.34095677e+00 9.27960415e-01
 8.37335873e-01]"	"[4.60623358e-06 1.27000416e+01 7.14112369e+00 9.27960415e-01
 2.00597234e-01]"
9	True	45.762707471847534	244.64420832584375	1.0972567399439649e-05	8.271296293427627	7.126047890747336	0.7914574310834663	0.6109628454095121	`xtol` termination condition is satisfied.	"[1.09725674e-05 8.27129629e+00 7.12604789e+00 7.91457431e-01
 6.10962845e-01]"	"[5.08725325e-03 1.28072492e+01 9.24762512e+00 7.91457431e-01
 9.59692979e-01]"
84	True	65.53185224533081	244.65902685122086	1.0612295894581685e-05	8.331699526415184	7.044527908322855	0.2800118041981495	0.5082628279272167	`xtol` termination condition is satisfied.	"[1.06122959e-05 8.33169953e+00 7.04452791e+00 2.80011804e-01
 5.08262828e-01]"	[ 0.06933962 11.7519971   9.98687359  0.2800118   0.45252689]
12	True	42.11081385612488	244.80045427866366	1.2767403251571539e-05	8.006595720456373	7.057937276050354	0.4053703353175027	0.8646011738730532	`xtol` termination condition is satisfied.	"[1.27674033e-05 8.00659572e+00 7.05793728e+00 4.05370335e-01
 8.64601174e-01]"	"[1.75096222e-03 1.04822717e+01 9.49369063e+00 4.05370335e-01
 1.55206646e+00]"
96	True	51.67757606506348	244.80320312034678	1.125627481798522e-05	8.232376005188936	7.119371592168086	0.9919851023898784	0.5941560631377615	`xtol` termination condition is satisfied.	"[1.12562748e-05 8.23237601e+00 7.11937159e+00 9.91985102e-01
 5.94156063e-01]"	"[5.24903302e-04 1.29324494e+01 7.15804275e+00 9.37502486e-01
 1.29693521e+00]"
78	True	55.317142486572266	244.8194564531275	1.0449348028176942e-05	8.29896221148468	7.111792041410201	0.2016159310438861	0.8200750240192857	`xtol` termination condition is satisfied.	"[1.04493480e-05 8.29896221e+00 7.11179204e+00 2.01615931e-01
 8.20075024e-01]"	"[2.19196714e-03 1.06677039e+01 7.78566047e+00 3.87865415e-01
 2.29321422e+00]"
90	True	41.410627126693726	244.84518246245875	1.2397540796555037e-05	8.12281805716162	7.092990945835517	0.7214775317103183	0.5755803887224753	`xtol` termination condition is satisfied.	"[1.23975408e-05 8.12281806e+00 7.09299095e+00 7.21477532e-01
 5.75580389e-01]"	"[1.00046312e-03 1.14429866e+01 8.72592088e+00 7.03905142e-01
 3.26138381e-01]"
60	True	65.7212586402893	245.0547732227587	1.0438746738884946e-05	8.382769089330477	7.1175929984350885	0.7668950581506414	0.5639739016050246	`xtol` termination condition is satisfied.	"[1.04387467e-05 8.38276909e+00 7.11759300e+00 7.66895058e-01
 5.63973902e-01]"	"[4.22953089e-03 1.25361581e+01 9.91047383e+00 7.66895058e-01
 6.58498678e-01]"
82	True	63.68523573875427	245.22702205180514	2.4086539307487016e-06	10.585172591914377	7.7497900888834215	0.9919851023898784	0.7319028434846414	`xtol` termination condition is satisfied.	"[2.40865393e-06 1.05851726e+01 7.74979009e+00 9.91985102e-01
 7.31902843e-01]"	"[2.02719094e-06 1.36832343e+01 8.22503586e+00 5.43220984e-01
 1.10189345e+00]"
10	True	51.5544958114624	245.34491806331314	1.291489659669626e-05	8.05955480412286	7.156822333868188	0.6201254978361551	0.6972441672138661	`xtol` termination condition is satisfied.	"[1.29148966e-05 8.05955480e+00 7.15682233e+00 6.20125498e-01
 6.97244167e-01]"	[ 0.01464742 13.62439134  8.44703593  0.6201255   0.67293606]
32	True	44.591957330703735	245.55342855992174	1.206933055095676e-05	8.15702851434847	7.165460927617716	0.20735594197074375	0.7046462129862263	`xtol` termination condition is satisfied.	"[1.20693306e-05 8.15702851e+00 7.16546093e+00 2.07355942e-01
 7.04646213e-01]"	"[1.94761709e-03 1.19523442e+01 1.01649673e+01 2.07355942e-01
 4.53568816e-01]"
99	True	39.46388626098633	245.5611591927671	1.1662347427428115e-05	8.206766381764023	7.1742612821884455	0.4198402654480732	0.6935901040168412	`xtol` termination condition is satisfied.	"[1.16623474e-05 8.20676638e+00 7.17426128e+00 4.19840265e-01
 6.93590104e-01]"	"[2.53489912e-05 8.11010994e+00 1.05323295e+01 4.19840265e-01
 6.51006174e-01]"
3	True	56.58818554878235	245.57475285556248	1.2336651651334919e-05	8.117633005000426	7.091907403725522	0.21041865435733698	0.5227175702958454	`xtol` termination condition is satisfied.	"[1.23366517e-05 8.11763301e+00 7.09190740e+00 2.10418654e-01
 5.22717570e-01]"	[ 0.0113542  10.80415029  7.33675743  0.21041865  0.62002044]
50	True	35.506295680999756	245.58842978889328	1.2964443511557847e-05	8.000000641651875	7.119180494112657	0.5511903154519509	0.8415983434915066	`xtol` termination condition is satisfied.	"[1.29644435e-05 8.00000064e+00 7.11918049e+00 5.51190315e-01
 8.41598343e-01]"	[0.0182982  8.23144632 7.8607767  0.55119032 2.29045677]
75	True	48.86209177970886	245.956128412088	1.1823425108885294e-05	8.188698554179023	7.095003223637307	0.2016159310438861	0.5064409285420852	`xtol` termination condition is satisfied.	"[1.18234251e-05 8.18869855e+00 7.09500322e+00 2.01615931e-01
 5.06440929e-01]"	"[1.48113634e-04 8.73504794e+00 7.06962620e+00 2.17090862e-01
 4.95496807e-01]"
57	True	27.638702392578125	246.98111033841337	1.344599200809559e-05	8.03517093541945	7.227331187065207	0.6292911587622974	0.7032655187508682	`xtol` termination condition is satisfied.	"[1.34459920e-05 8.03517094e+00 7.22733119e+00 6.29291159e-01
 7.03265519e-01]"	"[2.36344049e-05 1.13525034e+01 7.13641987e+00 6.29291159e-01
 6.91758365e-01]"
48	True	48.460041522979736	247.16002109787786	1.3747708592540168e-05	8.00032567545394	7.087307768162744	0.2830143249298036	0.460617522545614	`xtol` termination condition is satisfied.	"[1.37477086e-05 8.00032568e+00 7.08730777e+00 2.83014325e-01
 4.60617523e-01]"	[ 0.07410646 10.09551529  8.41832033  0.45001882  0.35001664]
25	True	52.2355637550354	247.4308773289478	1.280687893630774e-05	8.043341380972528	7.126326721136377	0.2997629230323905	0.9084299001014522	`xtol` termination condition is satisfied.	"[1.28068789e-05 8.04334138e+00 7.12632672e+00 2.99762923e-01
 9.08429900e-01]"	[0.08324033 8.03060798 7.64250501 0.29976292 0.76562043]
36	True	51.281540393829346	247.73013114803172	1.0973426837222664e-05	8.290366978440865	7.02277853874741	0.20096761993083567	0.3908218415756719	`xtol` termination condition is satisfied.	"[1.09734268e-05 8.29036698e+00 7.02277854e+00 2.00967620e-01
 3.90821842e-01]"	[0.06302224 8.64346776 8.72068725 0.25425347 0.20564409]
20	True	34.535991191864014	248.3393964368036	1.3066832035173381e-05	8.07207275046937	7.121157096193381	0.9919851023898784	0.4437231924172714	`xtol` termination condition is satisfied.	"[1.30668320e-05 8.07207275e+00 7.12115710e+00 9.91985102e-01
 4.43723192e-01]"	"[2.03396611e-04 8.50183363e+00 9.24763367e+00 5.65800228e-01
 2.38935996e+00]"
39	True	67.19326949119568	249.1526037316863	9.38678350469075e-06	8.441117662235191	7.076308233991187	0.38354922984887135	1.0068777827814699	`xtol` termination condition is satisfied.	"[9.38678350e-06 8.44111766e+00 7.07630823e+00 3.83549230e-01
 1.00687778e+00]"	"[1.61873033e-04 1.38396913e+01 9.39689291e+00 3.83549230e-01
 1.39806268e+00]"
51	True	44.13983488082886	249.3002472833425	1.951447842515147e-06	10.98076174636394	7.943438869711261	0.2016159310438861	0.27041846117239987	`xtol` termination condition is satisfied.	"[1.95144784e-06 1.09807617e+01 7.94343887e+00 2.01615931e-01
 2.70418461e-01]"	"[1.41169653e-06 1.11874024e+01 8.22372010e+00 4.31895471e-01
 2.00399585e-01]"
6	True	54.862560510635376	249.77926602231747	1.220961927232371e-05	8.135789598341868	7.21787830046887	0.5879351726124099	0.9186426986941229	`xtol` termination condition is satisfied.	"[1.22096193e-05 8.13578960e+00 7.21787830e+00 5.87935173e-01
 9.18642699e-01]"	[ 0.05683113 11.46285199  8.50504783  0.58793517  0.25977815]
30	True	64.12755513191223	250.22583193185534	1.1810019652871885e-05	8.116294168672331	7.085060253240435	0.9919851023898782	1.0224618516302613	`xtol` termination condition is satisfied.	"[1.18100197e-05 8.11629417e+00 7.08506025e+00 9.91985102e-01
 1.02246185e+00]"	"[7.97573179e-05 1.31223956e+01 9.90923752e+00 5.62734765e-01
 2.29816851e+00]"
69	True	41.33401083946228	250.49650914273965	1.3935187307649581e-05	8.001624488307147	7.119845796101233	0.9919851023898786	0.38003289495309933	`xtol` termination condition is satisfied.	"[1.39351873e-05 8.00162449e+00 7.11984580e+00 9.91985102e-01
 3.80032895e-01]"	[ 0.01581487 11.97288528  8.00642066  0.25562048  0.38533818]
56	True	57.21990418434143	250.76862773887785	1.3507211260737853e-05	8.00032477872602	7.197856668360972	0.26786812481332706	0.9664932927864458	`xtol` termination condition is satisfied.	"[1.35072113e-05 8.00032478e+00 7.19785667e+00 2.67868125e-01
 9.66493293e-01]"	"[1.52379718e-03 1.34969978e+01 9.50617999e+00 2.67868125e-01
 7.99130373e-01]"
8	True	45.36644220352173	251.0224935602833	1.292644143114167e-05	8.052145454262334	7.231388442879406	0.4621779997397696	0.9549126407090768	`xtol` termination condition is satisfied.	"[1.29264414e-05 8.05214545e+00 7.23138844e+00 4.62178000e-01
 9.54912641e-01]"	"[5.30777121e-04 8.60027203e+00 8.08124618e+00 4.62178000e-01
 1.94515318e+00]"
93	True	66.68248987197876	251.9982131692206	1.2342241179762534e-05	8.069056363734871	7.086353722353006	0.20161593104388614	1.0879264435500247	`xtol` termination condition is satisfied.	"[1.23422412e-05 8.06905636e+00 7.08635372e+00 2.01615931e-01
 1.08792644e+00]"	"[7.53408123e-05 1.33438357e+01 9.02588318e+00 8.29619835e-01
 2.34630641e+00]"
23	True	48.931906938552856	252.40493713874986	1.2957462463768538e-05	8.045458303350236	7.1679925379860485	0.4321891622755452	1.0422662582561903	`xtol` termination condition is satisfied.	"[1.29574625e-05 8.04545830e+00 7.16799254e+00 4.32189162e-01
 1.04226626e+00]"	[0.02749544 9.49140801 8.34904378 0.43218916 0.28457168]
4	True	48.32474613189697	252.94562055176505	1.4271041554922998e-05	8.039210899473291	7.413168249349703	0.7206657503514192	0.841658101780034	`xtol` termination condition is satisfied.	"[1.42710416e-05 8.03921090e+00 7.41316825e+00 7.20665750e-01
 8.41658102e-01]"	"[1.83874579e-03 8.08307786e+00 8.79304441e+00 7.20665750e-01
 5.34120799e-01]"
13	True	56.221845626831055	253.0083527458313	1.221778320112269e-05	8.101616317560532	7.153570738415698	0.8413077905747939	1.071773145275065	`xtol` termination condition is satisfied.	"[1.22177832e-05 8.10161632e+00 7.15357074e+00 8.41307791e-01
 1.07177315e+00]"	"[3.41616328e-04 9.98777240e+00 9.74904064e+00 8.41307791e-01
 1.80170233e+00]"
26	True	59.23724699020386	253.97270461251736	2.0594710366664543e-06	10.078913204740118	7.009010967455699	0.9919851023898784	0.9571411168668792	`xtol` termination condition is satisfied.	"[2.05947104e-06 1.00789132e+01 7.00901097e+00 9.91985102e-01
 9.57141117e-01]"	"[5.58290577e-06 1.34151739e+01 9.02870870e+00 3.39292722e-01
 1.89113691e+00]"
81	True	45.64811992645264	253.9878591523778	1.3689428040628853e-05	8.105228133065978	7.280128418064897	0.42551304937531587	0.39293764726971225	`xtol` termination condition is satisfied.	"[1.36894280e-05 8.10522813e+00 7.28012842e+00 4.25513049e-01
 3.92937647e-01]"	"[1.42970566e-03 1.22001841e+01 8.55564769e+00 4.25513049e-01
 2.10393344e-01]"
47	True	43.2330527305603	254.48742978750084	1.2714991149242167e-05	8.088934872406234	7.212974244794249	0.21969798556097336	1.0830163780898112	`xtol` termination condition is satisfied.	"[1.27149911e-05 8.08893487e+00 7.21297424e+00 2.19697986e-01
 1.08301638e+00]"	"[3.56902059e-03 1.12502480e+01 7.78337136e+00 2.19697986e-01
 2.46961764e-01]"
21	True	19.232872009277344	254.5737799179737	2.3066155886427916e-06	12.575025330066687	9.946011012220108	0.24809980114281793	0.5068854999423239	`xtol` termination condition is satisfied.	"[2.30661559e-06 1.25750253e+01 9.94601101e+00 2.48099801e-01
 5.06885500e-01]"	"[2.05099063e-06 1.22789596e+01 1.05179612e+01 2.48099801e-01
 5.05780001e-01]"
63	True	31.42443060874939	255.46588750471375	1.5134334610421966e-05	8.086070394248305	7.5416355147941125	0.2016159310438861	0.6126093663143156	`xtol` termination condition is satisfied.	"[1.51343346e-05 8.08607039e+00 7.54163551e+00 2.01615931e-01
 6.12609366e-01]"	"[5.77995282e-05 1.01198288e+01 9.02081465e+00 2.06485465e-01
 5.37142387e-01]"
44	True	39.45565485954285	256.59258645698003	1.4247331684074362e-05	8.000746504562196	7.093629221823371	0.32021602879382455	0.2361628835538763	`xtol` termination condition is satisfied.	"[1.42473317e-05 8.00074650e+00 7.09362922e+00 3.20216029e-01
 2.36162884e-01]"	"[7.37592569e-04 1.32403796e+01 1.00584118e+01 3.20216029e-01
 1.17971781e+00]"
42	True	35.15767812728882	257.91154851680636	1.3743947948816882e-05	8.042212312326036	7.081783648878302	0.2540554713503022	0.21016014800879373	`xtol` termination condition is satisfied.	"[1.37439479e-05 8.04221231e+00 7.08178365e+00 2.54055471e-01
 2.10160148e-01]"	"[6.31539091e-05 8.94802219e+00 7.34896636e+00 2.54055471e-01
 1.92054166e+00]"
