study	individual	group	count	intervention	measurement_type	substance	tissue	method	label	time	time_unit	value	mean	mean_pm	mean_sd	mean_se	comments	mean_unit	value_unit
Hwang2022a		G2677T/A_GT	27.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_G2677TA_GT	0.52650822669104	hr		0.0001238511376130444					mole/meter^3	ng/ml
Hwang2022a		G2677T/A_GT	27.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_G2677TA_GT	0.614259597806215	hr		0.00021392469224071293					mole/meter^3	ng/ml
Hwang2022a		G2677T/A_GT	27.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_G2677TA_GT	0.702010968921388	hr		0.0003815615855755407					mole/meter^3	ng/ml
Hwang2022a		G2677T/A_GT	27.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_G2677TA_GT	1.3162705667276	hr		0.0003165084627888905					mole/meter^3	ng/ml
Hwang2022a		G2677T/A_GT	27.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_G2677TA_GT	1.75502742230347	hr		0.00024770227522608734					mole/meter^3	ng/ml
Hwang2022a		G2677T/A_GT	27.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_G2677TA_GT	2.28153564899451	hr		0.00019766141154405062					mole/meter^3	ng/ml
Hwang2022a		G2677T/A_GT	27.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_G2677TA_GT	8.3363802559415	hr		3.002451820922267e-05					mole/meter^3	ng/ml
Hwang2022a		G2677T/A_GT	27.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_G2677TA_GT	12.2851919561243	hr		1.7514302288713343e-05					mole/meter^3	ng/ml
Hwang2022a		G2677T/A_GT	27.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_G2677TA_GT	16.3217550274223	hr		1.5012259104611435e-05					mole/meter^3	ng/ml
Hwang2022a		G2677T/A_GT	27.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_G2677TA_GT	24.0	hr		1.25102159205095e-05					mole/meter^3	ng/ml
Hwang2022a		G2677T/A_GT	27.0	DAP10	concentration	dapagliflozin	plasma	LC MS/MS	dapagliflozin_DAP10_G2677TA_GT	48.0	hr		3.753064776152889e-06					mole/meter^3	ng/ml
